Symbol,Interval,Signal,Result,Profit,Entry,TP,SL,Time,Profit %
BNBUSDT,30m,BUY,TP,0.02999999999999992,1001.46,1031.5038,901.3140000000001,2025-09-20 08:00:00,2.999999999999992
BNBUSDT,30m,BUY,TP,0.029999999999999975,997.12,1027.0336,897.408,2025-09-20 08:30:00,2.9999999999999973
BNBUSDT,30m,BUY,TP,0.03000000000000007,999.81,1029.8043,899.829,2025-09-20 10:00:00,3.0000000000000067
BNBUSDT,30m,SELL,TP,0.029999999999999995,1024.85,994.1044999999999,1127.335,2025-09-22 06:30:00,2.9999999999999996
BNBUSDT,30m,SELL,TP,0.030000000000000047,1008.84,978.5748,1109.7240000000002,2025-09-25 02:00:00,3.000000000000005
BNBUSDT,30m,SELL,TP,0.029999999999999978,1010.48,980.1656,1111.528,2025-09-25 02:30:00,2.999999999999998
BNBUSDT,30m,SELL,TP,0.030000000000000006,996.21,966.3237,1095.8310000000001,2025-09-25 05:00:00,3.0000000000000004
BNBUSDT,30m,SELL,TP,0.030000000000000044,989.91,960.2126999999999,1088.901,2025-09-25 12:30:00,3.0000000000000044
BNBUSDT,30m,SELL,TP,0.030000000000000023,981.73,952.2781,1079.903,2025-09-25 16:30:00,3.000000000000002
BNBUSDT,30m,SELL,TP,0.030000000000000034,964.73,935.7881,1061.2030000000002,2025-09-25 18:00:00,3.0000000000000036
BNBUSDT,30m,BUY,TP,0.029999999999999995,974.14,1003.3642,876.726,2025-09-28 13:30:00,2.9999999999999996
BNBUSDT,30m,BUY,TP,0.030000000000000013,976.01,1005.2903,878.409,2025-09-28 14:30:00,3.0000000000000013
BNBUSDT,30m,BUY,TP,0.030000000000000002,978.14,1007.4842,880.326,2025-09-28 16:00:00,3.0000000000000004
BNBUSDT,30m,BUY,TP,0.030000000000000065,982.54,1012.0162,884.286,2025-09-28 20:30:00,3.0000000000000067
BNBUSDT,30m,BUY,TP,0.030000000000000072,992.88,1022.6664000000001,893.592,2025-09-29 00:00:00,3.000000000000007
BNBUSDT,30m,BUY,TP,0.030000000000000082,994.63,1024.4689,895.167,2025-09-29 01:30:00,3.000000000000008
BNBUSDT,30m,BUY,TP,0.030000000000000023,1005.9,1036.077,905.31,2025-09-29 03:00:00,3.000000000000002
BNBUSDT,30m,BUY,TP,0.030000000000000113,1023.43,1054.1329,921.087,2025-10-01 11:30:00,3.0000000000000115
BNBUSDT,30m,BUY,TP,0.029999999999999926,1024.98,1055.7294,922.4820000000001,2025-10-01 12:00:00,2.9999999999999925
BNBUSDT,30m,BUY,TP,0.030000000000000013,1025.24,1055.9972,922.716,2025-10-02 00:30:00,3.0000000000000013
BNBUSDT,30m,BUY,TP,0.029999999999999968,1036.78,1067.8834,933.102,2025-10-02 06:30:00,2.999999999999997
BNBUSDT,30m,BUY,TP,0.030000000000000124,1057.41,1089.1323000000002,951.6690000000001,2025-10-02 13:00:00,3.0000000000000124
BNBUSDT,30m,BUY,TP,0.029999999999999964,1052.33,1083.8999,947.097,2025-10-02 14:00:00,2.9999999999999964
BNBUSDT,30m,BUY,TP,0.030000000000000065,1052.98,1084.5694,947.682,2025-10-02 15:00:00,3.0000000000000067
BNBUSDT,30m,BUY,TP,0.029999999999999936,1061.06,1092.8917999999999,954.954,2025-10-02 16:00:00,2.999999999999994
BNBUSDT,30m,BUY,TP,0.030000000000000044,1091.66,1124.4098000000001,982.4940000000001,2025-10-02 23:00:00,3.0000000000000044
BNBUSDT,30m,BUY,TP,0.030000000000000124,1099.71,1132.7013000000002,989.739,2025-10-03 04:30:00,3.0000000000000124
BNBUSDT,30m,BUY,TP,0.030000000000000002,1109.45,1142.7335,998.5050000000001,2025-10-03 09:30:00,3.0000000000000004
BNBUSDT,30m,BUY,TP,0.030000000000000058,1132.63,1166.6089000000002,1019.3670000000001,2025-10-03 14:00:00,3.0000000000000058
BNBUSDT,30m,BUY,TP,0.029999999999999985,1146.5,1180.895,1031.8500000000001,2025-10-03 15:00:00,2.9999999999999987
BNBUSDT,30m,BUY,TP,0.030000000000000002,1153.2,1187.796,1037.88,2025-10-03 16:00:00,3.0000000000000004
BNBUSDT,30m,BUY,TP,0.03000000000000009,1156.78,1191.4834,1041.102,2025-10-03 16:30:00,3.000000000000009
BNBUSDT,30m,BUY,TP,0.030000000000000072,1139.21,1173.3863000000001,1025.289,2025-10-03 17:00:00,3.000000000000007
BNBUSDT,30m,BUY,TP,0.030000000000000065,1178.19,1213.5357000000001,1060.371,2025-10-05 05:00:00,3.0000000000000067
BNBUSDT,30m,BUY,TP,0.03000000000000002,1172.4,1207.5720000000001,1055.16,2025-10-05 07:00:00,3.0000000000000018
BNBUSDT,30m,BUY,TP,0.029999999999999978,1168.24,1203.2872,1051.416,2025-10-05 16:30:00,2.999999999999998
BNBUSDT,30m,BUY,TP,0.02999999999999997,1169.6,1204.6879999999999,1052.6399999999999,2025-10-06 00:00:00,2.9999999999999973
BNBUSDT,30m,BUY,TP,0.030000000000000037,1180.58,1215.9974,1062.522,2025-10-06 02:30:00,3.0000000000000036
BNBUSDT,30m,BUY,TP,0.030000000000000082,1184.77,1220.3131,1066.2930000000001,2025-10-06 04:30:00,3.000000000000008
BNBUSDT,30m,BUY,TP,0.030000000000000002,1195.32,1231.1796,1075.788,2025-10-06 05:00:00,3.0000000000000004
BNBUSDT,30m,BUY,TP,0.03000000000000006,1190.66,1226.3798000000002,1071.594,2025-10-06 05:30:00,3.000000000000006
BNBUSDT,30m,BUY,TP,0.030000000000000065,1214.09,1250.5127,1092.681,2025-10-06 07:00:00,3.0000000000000067
BNBUSDT,30m,BUY,TP,0.030000000000000093,1199.08,1235.0524,1079.172,2025-10-06 07:30:00,3.0000000000000093
BNBUSDT,30m,BUY,TP,0.030000000000000058,1235.8,1272.874,1112.22,2025-10-06 12:00:00,3.0000000000000058
BNBUSDT,30m,BUY,TP,0.030000000000000103,1226.04,1262.8212,1103.436,2025-10-07 03:00:00,3.00000000000001
BNBUSDT,30m,BUY,TP,0.030000000000000002,1246.98,1284.3894,1122.2820000000002,2025-10-07 06:00:00,3.0000000000000004
BNBUSDT,30m,BUY,TP,0.030000000000000096,1243.07,1280.3621,1118.763,2025-10-07 06:30:00,3.0000000000000098
BNBUSDT,30m,BUY,TP,0.030000000000000093,1257.14,1294.8542000000002,1131.4260000000002,2025-10-07 07:00:00,3.0000000000000093
BNBUSDT,30m,BUY,TP,0.030000000000000006,1242.39,1279.6617,1118.151,2025-10-07 08:00:00,3.0000000000000004
BNBUSDT,30m,BUY,TP,0.030000000000000047,1265.3,1303.259,1138.77,2025-10-07 08:30:00,3.000000000000005
BNBUSDT,30m,BUY,TP,0.029999999999999995,1281.16,1319.5948,1153.044,2025-10-07 09:30:00,2.9999999999999996
BNBUSDT,30m,BUY,TP,0.030000000000000006,1292.42,1331.1926,1163.178,2025-10-07 10:30:00,3.0000000000000004
BNBUSDT,30m,BUY,TP,0.030000000000000027,1294.5,1333.335,1165.05,2025-10-07 11:00:00,3.0000000000000027
BNBUSDT,30m,SELL,TP,0.029999999999999954,1272.26,1234.0922,1399.486,2025-10-09 03:00:00,2.9999999999999956
BNBUSDT,30m,SELL,TP,0.030000000000000016,1286.41,1247.8177,1415.0510000000002,2025-10-09 08:00:00,3.0000000000000018
BNBUSDT,30m,SELL,TP,0.030000000000000086,1281.99,1243.5303,1410.189,2025-10-09 08:30:00,3.0000000000000084
BNBUSDT,30m,SELL,TP,0.030000000000000096,1272.78,1234.5965999999999,1400.058,2025-10-09 13:00:00,3.0000000000000098
BNBUSDT,30m,SELL,TP,0.030000000000000113,1249.89,1212.3933,1374.8790000000001,2025-10-10 14:00:00,3.0000000000000115
BNBUSDT,30m,SELL,TP,0.029999999999999975,1232.1,1195.137,1355.31,2025-10-10 16:00:00,2.9999999999999973
BNBUSDT,30m,SELL,TP,0.02999999999999999,1227.9,1191.063,1350.6900000000003,2025-10-10 16:30:00,2.9999999999999987
BNBUSDT,30m,SELL,TP,0.029999999999999978,1199.37,1163.3889,1319.307,2025-10-10 20:30:00,2.999999999999998
BNBUSDT,30m,SELL,TP,0.03000000000000006,1107.69,1074.4593,1218.459,2025-10-10 21:30:00,3.000000000000006
BNBUSDT,30m,SELL,SL,-0.10000000000000009,1074.58,1042.3426,1182.038,2025-10-10 22:00:00,-10.000000000000009
BNBUSDT,30m,SELL,TP,0.030000000000000086,1111.4,1078.058,1222.5400000000002,2025-10-10 22:30:00,3.0000000000000084
BNBUSDT,30m,BUY,TP,0.03000000000000001,1175.12,1210.3736,1057.608,2025-10-12 09:00:00,3.000000000000001
BNBUSDT,30m,BUY,TP,0.030000000000000034,1213.31,1249.7093,1091.979,2025-10-12 10:30:00,3.0000000000000036
BNBUSDT,30m,BUY,TP,0.030000000000000023,1241.24,1278.4772,1117.116,2025-10-12 12:30:00,3.000000000000002
BNBUSDT,30m,BUY,TP,0.03000000000000007,1236.07,1273.1521,1112.463,2025-10-12 13:00:00,3.0000000000000067
BNBUSDT,30m,BUY,TP,0.029999999999999985,1224.64,1261.3792,1102.1760000000002,2025-10-12 13:30:00,2.9999999999999987
BNBUSDT,30m,BUY,TP,0.02999999999999995,1259.58,1297.3673999999999,1133.622,2025-10-12 14:30:00,2.999999999999995
BNBUSDT,30m,BUY,TP,0.02999999999999994,1279.6,1317.9879999999998,1151.6399999999999,2025-10-12 15:00:00,2.999999999999994
BNBUSDT,30m,BUY,TP,0.030000000000000044,1283.87,1322.3861,1155.483,2025-10-12 16:00:00,3.0000000000000044
BNBUSDT,30m,BUY,SL,-0.09999999999999994,1321.58,1361.2274,1189.422,2025-10-13 06:30:00,-9.999999999999993
BNBUSDT,30m,BUY,SL,-0.09999999999999994,1352.63,1393.2089,1217.3670000000002,2025-10-13 09:00:00,-9.999999999999993
BNBUSDT,30m,BUY,SL,-0.09999999999999996,1348.87,1389.3361,1213.983,2025-10-13 09:30:00,-9.999999999999996
BNBUSDT,30m,BUY,SL,-0.09999999999999991,1301.59,1340.6377,1171.431,2025-10-14 00:30:00,-9.999999999999991
BNBUSDT,30m,SELL,TP,0.029999999999999995,1210.81,1174.4857,1331.891,2025-10-14 07:00:00,2.9999999999999996
BNBUSDT,30m,SELL,TP,0.03000000000000004,1194.74,1158.8978,1314.2140000000002,2025-10-14 07:30:00,3.000000000000004
BNBUSDT,30m,SELL,TP,0.030000000000000096,1182.02,1146.5593999999999,1300.222,2025-10-14 10:00:00,3.0000000000000098
BNBUSDT,30m,SELL,TP,0.02999999999999994,1182.95,1147.4615000000001,1301.2450000000001,2025-10-14 10:30:00,2.999999999999994
BNBUSDT,30m,SELL,TP,0.0300000000000001,1189.87,1154.1738999999998,1308.857,2025-10-15 06:30:00,3.0000000000000098
BNBUSDT,30m,SELL,TP,0.029999999999999975,1190.01,1154.3097,1309.0110000000002,2025-10-15 09:00:00,2.9999999999999973
BNBUSDT,30m,SELL,TP,0.029999999999999968,1171.14,1136.0058000000001,1288.2540000000001,2025-10-15 14:30:00,2.999999999999997
BNBUSDT,30m,SELL,TP,0.03000000000000006,1160.8,1125.9759999999999,1276.88,2025-10-15 17:00:00,3.000000000000006
BNBUSDT,30m,SELL,TP,0.029999999999999964,1155.41,1120.7477000000001,1270.9510000000002,2025-10-16 16:30:00,2.9999999999999964
XRPUSDT,30m,SELL,TP,0.03000000000000001,0.5238,0.508086,0.5761800000000001,2024-10-25 07:30:00,3.000000000000001
XRPUSDT,30m,SELL,TP,0.029999999999999968,0.5221,0.506437,0.5743100000000001,2024-10-25 15:30:00,2.999999999999997
XRPUSDT,30m,SELL,TP,0.030000000000000086,0.5214,0.5057579999999999,0.57354,2024-10-25 16:00:00,3.0000000000000084
XRPUSDT,30m,SELL,TP,0.029999999999999926,0.5186,0.503042,0.57046,2024-10-25 18:00:00,2.9999999999999925
XRPUSDT,30m,SELL,TP,0.030000000000000106,0.5218,0.506146,0.57398,2024-10-31 01:30:00,3.0000000000000107
XRPUSDT,30m,SELL,TP,0.030000000000000016,0.5202,0.504594,0.5722200000000001,2024-10-31 05:00:00,3.0000000000000018
XRPUSDT,30m,SELL,TP,0.03000000000000002,0.5184,0.502848,0.57024,2024-10-31 07:00:00,3.0000000000000018
XRPUSDT,30m,SELL,TP,0.030000000000000044,0.5179,0.502363,0.56969,2024-10-31 08:30:00,3.0000000000000044
XRPUSDT,30m,SELL,TP,0.03000000000000005,0.5116,0.496252,0.5627600000000001,2024-11-02 13:00:00,3.000000000000005
XRPUSDT,30m,SELL,TP,0.02999999999999999,0.5095,0.49421499999999996,0.56045,2024-11-02 14:00:00,2.9999999999999987
XRPUSDT,30m,SELL,TP,0.029999999999999995,0.5097,0.49440900000000004,0.5606700000000001,2024-11-02 14:30:00,2.9999999999999996
XRPUSDT,30m,SELL,TP,0.030000000000000058,0.5098,0.494506,0.5607800000000001,2024-11-02 15:00:00,3.0000000000000058
XRPUSDT,30m,SELL,TP,0.03000000000000004,0.5085,0.49324499999999993,0.55935,2024-11-02 18:00:00,3.000000000000004
XRPUSDT,30m,BUY,TP,0.029999999999999933,0.5132,0.528596,0.46188,2024-11-05 08:00:00,2.9999999999999933
XRPUSDT,30m,BUY,TP,0.030000000000000034,0.5112,0.526536,0.46008,2024-11-05 09:00:00,3.0000000000000036
XRPUSDT,30m,BUY,TP,0.03000000000000009,0.5335,0.549505,0.48014999999999997,2024-11-06 04:00:00,3.000000000000009
XRPUSDT,30m,BUY,TP,0.029999999999999947,0.5356,0.5516679999999999,0.48203999999999997,2024-11-06 04:30:00,2.9999999999999947
XRPUSDT,30m,BUY,TP,0.03000000000000009,0.5335,0.549505,0.48014999999999997,2024-11-06 05:00:00,3.000000000000009
XRPUSDT,30m,BUY,TP,0.02999999999999999,0.5382,0.554346,0.48438000000000003,2024-11-06 06:00:00,2.9999999999999987
XRPUSDT,30m,BUY,TP,0.03000000000000011,0.5357,0.551771,0.48212999999999995,2024-11-06 06:30:00,3.000000000000011
XRPUSDT,30m,BUY,TP,0.029999999999999992,0.5364,0.552492,0.48276,2024-11-06 07:30:00,2.999999999999999
XRPUSDT,30m,BUY,TP,0.030000000000000047,0.5448,0.561144,0.49032,2024-11-06 23:00:00,3.000000000000005
XRPUSDT,30m,BUY,TP,0.029999999999999985,0.54,0.5562,0.48600000000000004,2024-11-07 00:00:00,2.9999999999999987
XRPUSDT,30m,BUY,TP,0.029999999999999933,0.5455,0.561865,0.49095,2024-11-07 01:30:00,2.9999999999999933
XRPUSDT,30m,BUY,TP,0.030000000000000075,0.5555,0.572165,0.49995,2024-11-09 08:00:00,3.0000000000000075
XRPUSDT,30m,BUY,TP,0.03000000000000001,0.5543,0.570929,0.49887000000000004,2024-11-09 08:30:00,3.000000000000001
XRPUSDT,30m,SELL,SL,-0.10000000000000006,0.5471,0.530687,0.6018100000000001,2024-11-09 14:30:00,-10.000000000000005
XRPUSDT,30m,SELL,SL,-0.1000000000000001,0.5478,0.5313659999999999,0.60258,2024-11-09 17:00:00,-10.00000000000001
XRPUSDT,30m,BUY,TP,0.030000000000000044,0.5596,0.576388,0.50364,2024-11-10 00:30:00,3.0000000000000044
XRPUSDT,30m,BUY,TP,0.030000000000000047,0.5717,0.588851,0.51453,2024-11-10 03:30:00,3.000000000000005
XRPUSDT,30m,BUY,TP,0.029999999999999975,0.5777,0.595031,0.51993,2024-11-10 04:30:00,2.9999999999999973
XRPUSDT,30m,BUY,TP,0.029999999999999968,0.5813,0.598739,0.52317,2024-11-10 05:00:00,2.999999999999997
XRPUSDT,30m,BUY,TP,0.030000000000000023,0.5852,0.6027560000000001,0.52668,2024-11-10 05:30:00,3.000000000000002
XRPUSDT,30m,BUY,TP,0.030000000000000113,0.5832,0.6006960000000001,0.52488,2024-11-10 06:00:00,3.0000000000000115
XRPUSDT,30m,BUY,TP,0.03000000000000008,0.5927,0.610481,0.5334300000000001,2024-11-11 16:00:00,3.000000000000008
XRPUSDT,30m,BUY,TP,0.029999999999999978,0.5898,0.607494,0.53082,2024-11-11 16:30:00,2.999999999999998
XRPUSDT,30m,BUY,TP,0.03000000000000001,0.6117,0.630051,0.5505300000000001,2024-11-11 22:00:00,3.000000000000001
XRPUSDT,30m,BUY,TP,0.030000000000000054,0.6089,0.627167,0.54801,2024-11-12 00:00:00,3.0000000000000053
XRPUSDT,30m,BUY,TP,0.02999999999999996,0.6477,0.667131,0.5829300000000001,2024-11-12 09:30:00,2.999999999999996
XRPUSDT,30m,BUY,TP,0.030000000000000016,0.6516,0.671148,0.58644,2024-11-12 10:00:00,3.0000000000000018
XRPUSDT,30m,BUY,TP,0.03000000000000006,0.6331,0.652093,0.56979,2024-11-12 10:30:00,3.000000000000006
XRPUSDT,30m,BUY,TP,0.029999999999999968,0.6432,0.662496,0.5788800000000001,2024-11-12 12:30:00,2.999999999999997
XRPUSDT,30m,BUY,TP,0.030000000000000013,0.6673,0.687319,0.60057,2024-11-12 14:30:00,3.0000000000000013
XRPUSDT,30m,BUY,TP,0.030000000000000006,0.705,0.72615,0.6345,2024-11-12 20:30:00,3.0000000000000004
XRPUSDT,30m,BUY,TP,0.02999999999999997,0.719,0.74057,0.6471,2024-11-13 17:00:00,2.9999999999999973
XRPUSDT,30m,BUY,TP,0.030000000000000023,0.7157,0.737171,0.64413,2024-11-14 11:00:00,3.000000000000002
XRPUSDT,30m,BUY,TP,0.029999999999999954,0.7186,0.740158,0.64674,2024-11-14 11:30:00,2.9999999999999956
XRPUSDT,30m,BUY,TP,0.02999999999999995,0.7195,0.741085,0.6475500000000001,2024-11-14 12:00:00,2.999999999999995
XRPUSDT,30m,BUY,TP,0.03000000000000006,0.7268,0.748604,0.65412,2024-11-14 13:30:00,3.000000000000006
XRPUSDT,30m,BUY,TP,0.030000000000000023,0.7296,0.751488,0.65664,2024-11-14 14:00:00,3.000000000000002
XRPUSDT,30m,BUY,TP,0.029999999999999968,0.7939,0.817717,0.7145100000000001,2024-11-14 22:30:00,2.999999999999997
XRPUSDT,30m,BUY,TP,0.03,0.8714,0.897542,0.78426,2024-11-15 14:00:00,3.0
XRPUSDT,30m,BUY,TP,0.03,0.8705,0.896615,0.7834500000000001,2024-11-15 15:00:00,3.0
XRPUSDT,30m,BUY,TP,0.03000000000000005,0.96,0.9888,0.864,2024-11-16 06:00:00,3.000000000000005
XRPUSDT,30m,BUY,TP,0.029999999999999992,0.997,1.02691,0.8973,2024-11-16 08:30:00,2.999999999999999
XRPUSDT,30m,BUY,TP,0.030000000000000134,1.0166,1.047098,0.91494,2024-11-16 09:00:00,3.0000000000000133
XRPUSDT,30m,BUY,TP,0.030000000000000016,1.0395,1.070685,0.9355500000000001,2024-11-16 10:00:00,3.0000000000000018
XRPUSDT,30m,BUY,TP,0.02999999999999997,1.0684,1.100452,0.9615600000000001,2024-11-16 10:30:00,2.9999999999999973
XRPUSDT,30m,BUY,TP,0.029999999999999923,1.0426,1.0738779999999999,0.93834,2024-11-16 11:00:00,2.9999999999999925
XRPUSDT,30m,BUY,TP,0.02999999999999996,1.0505,1.082015,0.94545,2024-11-16 11:30:00,2.999999999999996
XRPUSDT,30m,BUY,SL,-0.10000000000000002,1.1165,1.149995,1.00485,2024-11-16 13:30:00,-10.000000000000002
XRPUSDT,30m,BUY,TP,0.03000000000000003,1.1085,1.141755,0.99765,2024-11-16 15:00:00,3.000000000000003
XRPUSDT,30m,BUY,TP,0.02999999999999996,1.1106,1.143918,0.9995400000000001,2024-11-16 15:30:00,2.999999999999996
XRPUSDT,30m,BUY,TP,0.03,1.0952,1.128056,0.98568,2024-11-17 14:00:00,3.0
XRPUSDT,30m,BUY,TP,0.03000000000000003,1.1139,1.147317,1.00251,2024-11-18 02:00:00,3.000000000000003
XRPUSDT,30m,BUY,TP,0.03000000000000005,1.1389,1.173067,1.02501,2024-11-18 04:30:00,3.000000000000005
XRPUSDT,30m,SELL,TP,0.03000000000000006,1.0958,1.062926,1.2053800000000001,2024-11-19 13:00:00,3.000000000000006
XRPUSDT,30m,BUY,TP,0.03000000000000011,1.1207,1.1543210000000002,1.0086300000000001,2024-11-20 12:30:00,3.000000000000011
XRPUSDT,30m,BUY,TP,0.030000000000000044,1.121,1.15463,1.0089000000000001,2024-11-20 13:00:00,3.0000000000000044
XRPUSDT,30m,BUY,TP,0.030000000000000044,1.1192,1.152776,1.00728,2024-11-20 15:00:00,3.0000000000000044
XRPUSDT,30m,BUY,TP,0.03000000000000002,1.1229,1.156587,1.01061,2024-11-21 08:00:00,3.0000000000000018
XRPUSDT,30m,BUY,TP,0.030000000000000013,1.1337,1.167711,1.02033,2024-11-21 12:30:00,3.0000000000000013
XRPUSDT,30m,BUY,TP,0.030000000000000086,1.1253,1.159059,1.01277,2024-11-21 13:00:00,3.0000000000000084
XRPUSDT,30m,BUY,TP,0.02999999999999997,1.1267,1.160501,1.01403,2024-11-21 14:30:00,2.9999999999999973
XRPUSDT,30m,BUY,TP,0.02999999999999996,1.1725,1.207675,1.05525,2024-11-21 19:30:00,2.999999999999996
XRPUSDT,30m,BUY,TP,0.029999999999999992,1.2477,1.285131,1.12293,2024-11-21 23:30:00,2.999999999999999
XRPUSDT,30m,BUY,TP,0.03000000000000007,1.3603,1.4011090000000002,1.2242700000000002,2024-11-22 02:30:00,3.0000000000000067
XRPUSDT,30m,SELL,TP,0.030000000000000006,1.436,1.39292,1.5796000000000001,2024-11-24 10:30:00,3.0000000000000004
XRPUSDT,30m,SELL,SL,-0.10000000000000013,1.3872,1.345584,1.5259200000000002,2024-11-24 13:00:00,-10.000000000000012
XRPUSDT,30m,SELL,SL,-0.10000000000000012,1.3099,1.270603,1.4408900000000002,2024-11-24 15:30:00,-10.000000000000012
XRPUSDT,30m,SELL,SL,-0.10000000000000003,1.3599,1.3191030000000001,1.4958900000000002,2024-11-24 16:00:00,-10.000000000000004
XRPUSDT,30m,BUY,TP,0.03000000000000006,1.4796,1.5239880000000001,1.3316400000000002,2024-11-25 07:30:00,3.000000000000006
XRPUSDT,30m,BUY,SL,-0.09999999999999992,1.5186,1.564158,1.36674,2024-11-25 08:30:00,-9.999999999999993
XRPUSDT,30m,SELL,TP,0.03000000000000008,1.4275,1.3846749999999999,1.5702500000000001,2024-11-26 07:00:00,3.000000000000008
XRPUSDT,30m,SELL,TP,0.029999999999999992,1.3993,1.357321,1.53923,2024-11-26 09:00:00,2.999999999999999
XRPUSDT,30m,SELL,SL,-0.10000000000000017,1.3327,1.292719,1.4659700000000002,2024-11-26 11:30:00,-10.000000000000018
XRPUSDT,30m,SELL,SL,-0.10000000000000006,1.3274,1.287578,1.46014,2024-11-26 12:30:00,-10.000000000000005
XRPUSDT,30m,BUY,TP,0.029999999999999992,1.4271,1.469913,1.2843900000000001,2024-11-27 09:00:00,2.999999999999999
XRPUSDT,30m,BUY,TP,0.030000000000000054,1.4375,1.480625,1.29375,2024-11-27 11:00:00,3.0000000000000053
XRPUSDT,30m,BUY,TP,0.030000000000000037,1.4412,1.484436,1.29708,2024-11-27 14:00:00,3.0000000000000036
XRPUSDT,30m,BUY,TP,0.029999999999999964,1.5394,1.585582,1.3854600000000001,2024-11-29 00:00:00,2.9999999999999964
XRPUSDT,30m,BUY,TP,0.030000000000000013,1.5337,1.579711,1.38033,2024-11-29 00:30:00,3.0000000000000013
XRPUSDT,30m,BUY,TP,0.02999999999999998,1.5662,1.613186,1.40958,2024-11-29 02:00:00,2.9999999999999982
XRPUSDT,30m,BUY,TP,0.030000000000000047,1.5864,1.633992,1.4277600000000001,2024-11-29 06:00:00,3.000000000000005
XRPUSDT,30m,BUY,TP,0.03000000000000006,1.5908,1.638524,1.43172,2024-11-29 07:30:00,3.000000000000006
XRPUSDT,30m,BUY,TP,0.03000000000000002,1.6646,1.7145380000000001,1.49814,2024-11-29 10:30:00,3.0000000000000018
XRPUSDT,30m,BUY,TP,0.029999999999999985,1.6864,1.7369919999999999,1.51776,2024-11-29 13:30:00,2.9999999999999987
XRPUSDT,30m,BUY,TP,0.030000000000000013,1.7427,1.794981,1.56843,2024-11-29 15:00:00,3.0000000000000013
XRPUSDT,30m,BUY,TP,0.02999999999999997,1.7116,1.762948,1.54044,2024-11-29 15:30:00,2.9999999999999973
XRPUSDT,30m,BUY,TP,0.029999999999999992,1.6953,1.746159,1.52577,2024-11-29 16:00:00,2.999999999999999
XRPUSDT,30m,BUY,TP,0.029999999999999968,1.7852,1.8387559999999998,1.6066799999999999,2024-11-30 00:30:00,2.999999999999997
XRPUSDT,30m,BUY,TP,0.02999999999999998,1.8362,1.891286,1.6525800000000002,2024-11-30 01:30:00,2.9999999999999982
XRPUSDT,30m,BUY,TP,0.030000000000000034,1.8995,1.956485,1.70955,2024-11-30 06:30:00,3.0000000000000036
XRPUSDT,30m,BUY,TP,0.030000000000000075,1.9216,1.9792480000000001,1.72944,2024-11-30 21:30:00,3.0000000000000075
XRPUSDT,30m,BUY,TP,0.030000000000000006,1.932,1.98996,1.7388,2024-11-30 22:00:00,3.0000000000000004
XRPUSDT,30m,BUY,TP,0.030000000000000002,1.9132,1.970596,1.72188,2024-11-30 22:30:00,3.0000000000000004
XRPUSDT,30m,BUY,TP,0.03000000000000001,1.9275,1.985325,1.73475,2024-12-01 00:00:00,3.000000000000001
XRPUSDT,30m,BUY,TP,0.02999999999999998,1.925,1.98275,1.7325000000000002,2024-12-01 09:00:00,2.9999999999999982
XRPUSDT,30m,BUY,TP,0.030000000000000023,2.2942,2.363026,2.0647800000000003,2024-12-01 23:30:00,3.000000000000002
XRPUSDT,30m,BUY,TP,0.030000000000000065,2.3082,2.377446,2.07738,2024-12-02 00:00:00,3.0000000000000067
XRPUSDT,30m,BUY,TP,0.0300000000000001,2.4065,2.478695,2.16585,2024-12-02 01:30:00,3.0000000000000098
XRPUSDT,30m,BUY,SL,-0.09999999999999998,2.7399,2.822097,2.46591,2024-12-02 16:30:00,-9.999999999999998
XRPUSDT,30m,BUY,SL,-0.10000000000000003,2.7245,2.806235,2.45205,2024-12-03 12:00:00,-10.000000000000004
XRPUSDT,30m,SELL,TP,0.029999999999999985,2.4022,2.330134,2.6424200000000004,2024-12-04 17:30:00,2.9999999999999987
XRPUSDT,30m,SELL,TP,0.030000000000000023,2.4377,2.364569,2.68147,2024-12-04 18:00:00,3.000000000000002
XRPUSDT,30m,SELL,TP,0.029999999999999975,2.4274,2.354578,2.6701400000000004,2024-12-04 20:00:00,2.9999999999999973
XRPUSDT,30m,SELL,TP,0.030000000000000065,2.3566,2.2859019999999997,2.59226,2024-12-04 21:00:00,3.0000000000000067
XRPUSDT,30m,SELL,TP,0.02999999999999995,2.2877,2.219069,2.5164700000000004,2024-12-05 22:30:00,2.999999999999995
XRPUSDT,30m,SELL,SL,-0.10000000000000012,2.2455,2.1781349999999997,2.47005,2024-12-05 23:30:00,-10.000000000000012
XRPUSDT,30m,SELL,SL,-0.10000000000000014,2.2585,2.190745,2.4843500000000005,2024-12-06 10:00:00,-10.000000000000014
XRPUSDT,30m,SELL,SL,-0.10000000000000013,2.2659,2.197923,2.49249,2024-12-06 12:30:00,-10.000000000000012
XRPUSDT,30m,BUY,TP,0.02999999999999999,2.3896,2.461288,2.15064,2024-12-06 23:00:00,2.9999999999999987
XRPUSDT,30m,BUY,TP,0.030000000000000016,2.4521,2.525663,2.20689,2024-12-07 13:30:00,3.0000000000000018
XRPUSDT,30m,BUY,TP,0.02999999999999997,2.5387,2.614861,2.28483,2024-12-07 16:30:00,2.9999999999999973
XRPUSDT,30m,SELL,TP,0.029999999999999995,2.4218,2.349146,2.6639800000000005,2024-12-09 07:00:00,2.9999999999999996
XRPUSDT,30m,SELL,TP,0.029999999999999995,2.3716,2.300452,2.60876,2024-12-09 09:00:00,2.9999999999999996
XRPUSDT,30m,SELL,TP,0.02999999999999999,2.3914,2.319658,2.6305400000000003,2024-12-09 09:30:00,2.9999999999999987
